nbd_unexpected_write_count,nbd_mean_response_time_ms,nbd_std_response_time_ms,nbd_distinct_sources_count,nbd_fc3_read_count,nbd_fc6_write_count,nbd_fc16_write_count,nbd_error_count,nbd_traffic_volume,nbd_modbus_anomaly_rate,pcd_max_lnr,pcd_is_target_rtu_max_lnr,pcd_chi2_statistic,pcd_chi2_ratio,pcd_chi2_failed,pcd_target_rtu_v_residual,pcd_target_rtu_p_residual,pcd_target_rtu_is_flagged,pcd_global_bad_data_flag,pcd_voltage_pu_reported,pcd_voltage_dev_nominal,pcd_p_mw_reported,pcd_status_code,pcd_physics_network_disagreement_index,pcd_temporal_dv_dt_3tick,pcd_temporal_dp_dt_3tick,pcd_temporal_dq_dt_3tick,pcd_cross_rtu_voltage_divergence,tick,rtu_id,top_level_label,subtype_label
0.0,173.787,73.86,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.7086,0.2447,0.0,0.0,0.0,0.0,0.0,0.9576,0.0424,0.237,1.0,0.7,0.0017,0.0035,0.0055,0.0068,875,4,Normal,normal
0.0,173.467,73.886,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.7086,0.2447,0.0,0.0,0.0,0.0,0.0,0.9573,0.0427,0.286,1.0,0.6,0.0005,0.003,0.0015,0.0019,875,5,Normal,normal
0.0,177.17,72.903,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6394,0.1481,0.0,0.0,0.0,0.0,0.0,0.9667,0.0333,-1.548,1.0,2.4287,0.00115,0.022,0.0105,0.00763,876,1,Normal,normal
0.0,176.098,72.686,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6394,0.1481,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.5,0.00085,0.0025,0.0035,0.0048,876,2,Normal,normal
0.0,175.678,72.76,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6394,0.1481,0.0,0.0,0.0,0.0,0.0,0.959,0.041,0.648,1.0,0.6,0.0004,0.003,0.0045,0.0077,876,3,Normal,normal
0.0,175.285,72.799,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6394,0.1481,0.0,0.0,0.0,0.0,0.0,0.9603,0.0397,0.239,1.0,1.2,0.0028,0.006,0.002,0.0064,876,4,Normal,normal
0.0,174.823,72.921,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6394,0.1481,0.0,0.0,0.0,0.0,0.0,0.9587,0.0413,0.285,1.0,0.3,5e-05,0.0015,0.0045,0.0008,876,5,Normal,normal
0.0,142.102,33.822,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8645,0.0781,0.0,0.0,0.0,0.0,0.0,0.9641,0.0359,-1.548,1.0,1.7,0.00015,0.0085,0.009,0.0049,877,1,Normal,normal
0.0,141.035,33.659,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8645,0.0781,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.5,0.00065,0.0025,0.002,0.0031,877,2,Cyber Intrusion,replay
0.0,140.59,33.673,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8645,0.0781,0.0,0.0,0.0,0.0,0.0,0.9587,0.0413,0.655,1.0,0.6,0.0014,0.003,0.0015,0.0054,877,3,Normal,normal
0.0,140.17,33.558,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8645,0.0781,0.0,0.0,0.0,0.0,0.0,0.961,0.039,0.235,1.0,0.2,0.0017,0.001,0.0015,0.0031,877,4,Normal,normal
0.0,139.707,33.551,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8645,0.0781,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.288,1.0,0.2,0.0003,0.001,0.002,0.0,877,5,Normal,normal
0.0,166.805,58.656,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3335,0.1205,0.0,0.0,0.0,0.0,0.0,0.9637,0.0363,-1.56,1.0,1.2,0.0015,0.006,0.0075,0.0043,878,1,Normal,normal
0.0,165.96,58.698,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3335,0.1205,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.0,0.0,0.0,0.0,0.00305,878,2,Cyber Intrusion,replay
0.0,165.613,58.768,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3335,0.1205,0.0,0.0,0.0,0.0,0.0,0.9605,0.0395,0.652,1.0,0.4,0.00075,0.002,0.006,0.0032,878,3,Normal,normal
0.0,165.273,58.811,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3335,0.1205,0.0,0.0,0.0,0.0,0.0,0.9598,0.0402,0.234,1.0,0.5,0.00025,0.0025,0.0005,0.0039,878,4,Normal,normal
0.0,164.84,58.916,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3335,0.1205,0.0,0.0,0.0,0.0,0.0,0.9582,0.0418,0.294,1.0,0.9,0.00025,0.0045,0.001,0.0003,878,5,Normal,normal
0.0,158.268,62.249,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0505,0.0949,0.0,0.0,0.0,0.0,0.0,0.964,0.036,-1.561,1.0,1.3,5e-05,0.0065,0.002,0.00397,879,1,Normal,normal
0.0,157.323,62.346,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0505,0.0949,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.0,0.0,0.0,0.0,0.0005,879,2,Cyber Intrusion,replay
0.0,156.99,62.41,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0505,0.0949,0.0,0.0,0.0,0.0,0.0,0.9609,0.0391,0.65,1.0,0.5,0.0011,0.0025,0.0005,0.0031,879,3,Normal,normal
0.0,156.502,62.57,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0505,0.0949,0.0,0.0,0.0,0.0,0.0,0.9613,0.0387,0.238,1.0,0.3,0.00015,0.0015,0.0005,0.0027,879,4,Normal,normal
0.0,155.958,62.743,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0505,0.0949,0.0,0.0,0.0,0.0,0.0,0.9528,0.0472,0.292,1.0,0.4,0.00255,0.002,0.0015,0.0051,879,5,Normal,normal
0.0,167.057,59.792,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3157,0.2092,0.0,0.0,0.0,0.0,0.0,0.9647,0.0353,-1.547,1.0,1.3,0.0005,0.0065,0.0055,0.0032,880,1,Normal,normal
0.0,166.153,59.934,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3157,0.2092,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.0,0.0,0.0,0.0,0.00135,880,2,Cyber Intrusion,replay
0.0,165.808,60.002,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3157,0.2092,0.0,0.0,0.0,0.0,0.0,0.9607,0.0393,0.661,1.0,0.9,0.0001,0.0045,0.0045,0.004,880,3,Normal,normal
0.0,165.335,60.178,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3157,0.2092,0.0,0.0,0.0,0.0,0.0,0.9659,0.0341,0.234,1.0,0.0,0.00305,0.0,0.003,0.0012,880,4,Normal,normal
0.0,164.948,60.302,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3157,0.2092,0.0,0.0,0.0,0.0,0.0,0.9538,0.0462,0.29,1.0,0.4,0.0022,0.002,0.0035,0.0041,880,5,Normal,normal
0.0,166.435,60.358,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3715,0.1239,0.0,0.0,0.0,0.0,0.0,0.9673,0.0327,-1.542,1.0,1.9,0.00165,0.0095,0.0055,0.0055,881,1,Normal,normal
0.0,165.682,60.363,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3715,0.1239,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.0,0.0,0.0,0.0,0.00345,881,2,Cyber Intrusion,replay
0.0,165.358,60.411,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3715,0.1239,0.0,0.0,0.0,0.0,0.0,0.9636,0.0364,0.648,1.0,0.2,0.00135,0.001,0.005,0.0037,881,3,Normal,normal
0.0,164.898,60.573,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3715,0.1239,0.0,0.0,0.0,0.0,0.0,0.9639,0.0361,0.232,1.0,0.6,0.0013,0.003,0.001,0.0034,881,4,Normal,normal
0.0,164.503,60.702,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.3715,0.1239,0.0,0.0,0.0,0.0,0.0,0.9554,0.0446,0.281,1.0,1.1,0.0013,0.0055,0.0005,0.0025,881,5,Normal,normal
0.0,138.768,36.609,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4716,0.0426,0.0,0.0,0.0,0.0,0.0,0.9643,0.0357,-1.514,1.0,2.2724,0.0002,0.0165,0.013,0.00373,882,1,Normal,normal
0.0,137.628,36.945,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4716,0.0426,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.0,0.0,0.0,0.0,0.0028,882,2,Cyber Intrusion,replay
0.0,137.238,37.029,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4716,0.0426,0.0,0.0,0.0,0.0,0.0,0.9607,0.0393,0.641,1.0,2.0,0.0,0.01,0.002,0.0036,882,3,Normal,normal
0.0,136.743,37.161,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4716,0.0426,0.0,0.0,0.0,0.0,0.0,0.9631,0.0369,0.237,1.0,0.3,0.0014,0.0015,0.008,0.0012,882,4,Normal,normal
0.0,136.325,37.258,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4716,0.0426,0.0,0.0,0.0,0.0,0.0,0.9571,0.0429,0.282,1.0,0.8,0.00165,0.004,0.0005,0.0008,882,5,Normal,normal
0.0,161.873,55.512,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.5086,0.6783,0.0,0.0,0.0,0.0,0.0,0.9645,0.0355,-1.491,1.0,2.4456,0.0014,0.0255,0.013,0.0019,883,1,Normal,normal
0.0,160.888,55.864,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.5086,0.6783,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.0,0.0,0.0,0.0,0.0001,883,2,Cyber Intrusion,replay
0.0,160.497,55.928,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.5086,0.6783,0.0,0.0,0.0,0.0,0.0,0.967,0.033,0.638,1.0,1.0,0.0017,0.005,0.003,0.0025,883,3,Normal,normal
0.0,160.205,55.992,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.5086,0.6783,0.0,0.0,0.0,0.0,0.0,0.9629,0.0371,0.232,1.0,0.0,0.0005,0.0,0.0,0.0016,883,4,Normal,normal
0.0,159.948,56.043,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.5086,0.6783,0.0,0.0,0.0,0.0,0.0,0.9515,0.0485,0.281,1.0,0.0,0.00195,0.0,0.0025,0.0064,883,5,Normal,normal
0.0,151.6,58.163,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6659,0.1505,0.0,0.0,0.0,0.0,0.0,0.9639,0.0361,-1.475,1.0,2.4364,0.0002,0.0195,0.014,0.00343,884,1,Normal,normal
0.0,150.568,58.431,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6659,0.1505,0.0,0.0,0.0,0.0,0.0,0.9579,0.0421,0.651,1.0,0.0,0.0,0.0,0.0,0.00375,884,2,Cyber Intrusion,replay
0.0,150.15,58.506,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6659,0.1505,0.0,0.0,0.0,0.0,0.0,0.9603,0.0397,0.619,1.0,2.2,0.0002,0.011,0.006,0.0036,884,3,Normal,normal
0.0,149.852,58.585,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6659,0.1505,0.0,0.0,0.0,0.0,0.0,0.9632,0.0368,0.22,1.0,1.7,5e-05,0.0085,0.001,0.0007,884,4,Normal,normal
0.0,149.59,58.627,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6659,0.1505,0.0,0.0,0.0,0.0,0.0,0.9594,0.0406,0.274,1.0,0.8,0.00115,0.004,0.005,0.0015,884,5,Normal,normal
0.0,160.255,56.091,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0478,0.0946,0.0,0.0,0.0,0.0,0.0,0.9684,0.0316,-1.439,1.0,2.3912,0.00195,0.026,0.0175,0.00483,885,1,Normal,normal
0.0,159.205,56.443,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0478,0.0946,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,0.608,1.0,2.1213,0.002,0.0215,0.016,0.00385,885,2,Cyber Intrusion,replay
0.0,158.8,56.513,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0478,0.0946,0.0,0.0,0.0,0.0,0.0,0.9638,0.0362,0.608,1.0,2.421,0.0016,0.015,0.0075,0.0046,885,3,Normal,normal
0.0,158.505,56.582,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0478,0.0946,0.0,0.0,0.0,0.0,0.0,0.965,0.035,0.21,1.0,2.2,0.00105,0.011,0.0085,0.0034,885,4,Normal,normal
0.0,158.268,56.613,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0478,0.0946,0.0,0.0,0.0,0.0,0.0,0.9631,0.0369,0.267,1.0,1.4,0.0058,0.007,0.0015,0.0012,885,5,Normal,normal
0.0,161.457,55.096,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0619,0.3669,0.0,0.0,0.0,0.0,0.0,0.9675,0.0325,-1.41,1.0,2.4448,0.0018,0.0325,0.0165,0.0026,886,1,Normal,normal
0.0,160.455,55.37,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0619,0.3669,0.0,0.0,0.0,0.0,0.0,0.9671,0.0329,0.599,1.0,2.2916,0.0046,0.026,0.0205,0.00265,886,2,Cyber Intrusion,replay
0.0,160.002,55.476,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0619,0.3669,0.0,0.0,0.0,0.0,0.0,0.9606,0.0394,0.605,1.0,1.4,0.00015,0.007,0.011,0.0069,886,3,Normal,normal
0.0,159.708,55.541,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0619,0.3669,0.0,0.0,0.0,0.0,0.0,0.967,0.033,0.218,1.0,0.2,0.0019,0.001,0.004,0.0005,886,4,Normal,normal
0.0,159.467,55.573,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0619,0.3669,0.0,0.0,0.0,0.0,0.0,0.9614,0.0386,0.26,1.0,1.4,0.001,0.007,0.0045,0.0057,886,5,Normal,normal
0.0,136.325,30.444,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8817,0.17,0.0,0.0,0.0,0.0,0.0,0.9707,0.0293,-1.359,1.0,2.4192,0.00115,0.04,0.031,0.00553,887,1,Normal,normal
0.0,135.298,30.692,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8817,0.17,0.0,0.0,0.0,0.0,0.0,0.9655,0.0345,0.579,1.0,2.3928,0.0018,0.0145,0.0085,0.0006,887,2,Cyber Intrusion,replay
0.0,134.838,30.818,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8817,0.17,0.0,0.0,0.0,0.0,0.0,0.9664,0.0336,0.57,1.0,2.2029,0.0013,0.019,0.012,0.0043,887,3,Normal,normal
0.0,134.52,30.868,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8817,0.17,0.0,0.0,0.0,0.0,0.0,0.9636,0.0364,0.208,1.0,0.2,0.0007,0.001,0.0005,0.0071,887,4,Normal,normal
0.0,134.272,30.888,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.8817,0.17,0.0,0.0,0.0,0.0,0.0,0.9615,0.0385,0.257,1.0,1.0,0.0008,0.005,0.0075,0.004,887,5,Normal,normal
0.0,170.437,63.815,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2096,0.2899,0.0,0.0,0.0,0.0,0.0,0.9697,0.0303,-1.327,1.0,2.4284,0.0011,0.0415,0.023,0.00323,888,1,Normal,normal
0.0,169.252,63.917,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2096,0.2899,0.0,0.0,0.0,0.0,0.0,0.9639,0.0361,0.553,1.0,2.4426,0.0016,0.023,0.0115,0.0051,888,2,Cyber Intrusion,replay
0.0,168.765,64.01,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2096,0.2899,0.0,0.0,0.0,0.0,0.0,0.9678,0.0322,0.564,1.0,2.2677,0.0036,0.0205,0.0115,0.0019,888,3,Normal,normal
0.0,168.455,64.041,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2096,0.2899,0.0,0.0,0.0,0.0,0.0,0.9677,0.0323,0.198,1.0,2.0,0.00035,0.01,0.003,0.002,888,4,Normal,normal
0.0,168.192,64.056,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2096,0.2899,0.0,0.0,0.0,0.0,0.0,0.9683,0.0317,0.254,1.0,0.6,0.00345,0.003,0.0025,0.0044,888,5,Normal,normal
0.0,161.565,67.024,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5553,0.2308,0.0,0.0,0.0,0.0,0.0,0.9712,0.0288,-1.302,1.0,2.4434,0.00025,0.0285,0.0125,0.0042,889,1,Normal,normal
0.0,160.348,67.075,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5553,0.2308,0.0,0.0,0.0,0.0,0.0,0.966,0.034,0.549,1.0,2.2556,0.00025,0.015,0.008,0.00085,889,2,Normal,normal
0.0,159.865,67.153,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5553,0.2308,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.551,1.0,1.9,0.0018,0.0095,0.007,0.0012,889,3,Normal,normal
0.0,159.558,67.188,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5553,0.2308,0.0,0.0,0.0,0.0,0.0,0.965,0.035,0.201,1.0,0.7,0.0007,0.0035,0.0045,0.0062,889,4,Normal,normal
0.0,159.275,67.211,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5553,0.2308,0.0,0.0,0.0,0.0,0.0,0.9625,0.0375,0.245,1.0,1.2,0.0005,0.006,0.0005,0.0035,889,5,Normal,normal
0.0,172.42,63.02,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4505,0.131,0.0,0.0,0.0,0.0,0.0,0.9757,0.0243,-1.238,1.0,2.3747,0.003,0.0445,0.035,0.00507,890,1,Normal,normal
0.0,171.538,62.858,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4505,0.131,0.0,0.0,0.0,0.0,0.0,0.9695,0.0305,0.533,1.0,2.0,0.0028,0.01,0.0125,0.00045,890,2,Normal,normal
0.0,171.183,62.879,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4505,0.131,0.0,0.0,0.0,0.0,0.0,0.9696,0.0304,0.523,1.0,2.3966,0.0009,0.0205,0.014,0.0061,890,3,Normal,normal
0.0,170.918,62.903,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4505,0.131,0.0,0.0,0.0,0.0,0.0,0.9728,0.0272,0.188,1.0,1.0,0.00255,0.005,0.0065,0.0029,890,4,Normal,normal
0.0,170.667,62.919,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.4505,0.131,0.0,0.0,0.0,0.0,0.0,0.9642,0.0358,0.227,1.0,2.4054,0.00205,0.0135,0.007,0.0053,890,5,Normal,normal
0.0,171.835,63.56,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8448,0.0763,0.0,0.0,0.0,0.0,0.0,0.9725,0.0275,-1.204,1.0,2.4121,0.00065,0.049,0.028,0.00133,891,1,Normal,normal
0.0,170.925,63.426,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8448,0.0763,0.0,0.0,0.0,0.0,0.0,0.9711,0.0289,0.517,1.0,2.4495,0.00255,0.016,0.013,0.0011,891,2,Normal,normal
0.0,170.465,63.547,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8448,0.0763,0.0,0.0,0.0,0.0,0.0,0.9707,0.0293,0.513,1.0,2.3627,0.00035,0.019,0.0095,0.0018,891,3,Normal,normal
0.0,170.152,63.617,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8448,0.0763,0.0,0.0,0.0,0.0,0.0,0.9717,0.0283,0.178,1.0,2.3,0.00335,0.0115,0.0015,0.0008,891,4,Normal,normal
0.0,169.87,63.662,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.8448,0.0763,0.0,0.0,0.0,0.0,0.0,0.9675,0.0325,0.224,1.0,2.1,0.0025,0.0105,0.007,0.0036,891,5,Normal,normal
0.0,150.82,37.737,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.969,0.0875,0.0,0.0,0.0,0.0,0.0,0.9743,0.0257,-1.154,1.0,2.4348,0.0007,0.042,0.023,0.00393,892,1,Normal,normal
0.0,149.838,37.626,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.969,0.0875,0.0,0.0,0.0,0.0,0.0,0.9685,0.0315,0.491,1.0,2.4267,0.0005,0.021,0.0085,0.0015,892,2,Normal,normal
0.0,149.26,37.657,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.969,0.0875,0.0,0.0,0.0,0.0,0.0,0.9692,0.0308,0.491,1.0,2.394,0.0002,0.016,0.0055,0.0051,892,3,Normal,normal
0.0,148.885,37.72,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.969,0.0875,0.0,0.0,0.0,0.0,0.0,0.9734,0.0266,0.18,1.0,0.8,0.0003,0.004,0.0015,0.0009,892,4,Normal,normal
0.0,148.442,37.713,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.969,0.0875,0.0,0.0,0.0,0.0,0.0,0.9657,0.0343,0.212,1.0,1.5,0.00075,0.0075,0.0025,0.0028,892,5,Normal,normal
0.0,212.282,101.103,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5693,0.2321,0.0,0.0,0.0,0.0,0.0,0.9768,0.0232,-1.117,1.0,2.4404,0.00215,0.0435,0.0295,0.0053,893,1,Normal,normal
0.0,211.395,101.221,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5693,0.2321,0.0,0.0,0.0,0.0,0.0,0.9677,0.0323,0.475,1.0,2.4267,0.0017,0.021,0.0075,0.0039,893,2,Normal,normal
0.0,210.885,101.383,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5693,0.2321,0.0,0.0,0.0,0.0,0.0,0.971,0.029,0.478,1.0,2.4229,0.00015,0.0175,0.0155,0.0058,893,3,Normal,normal
0.0,210.545,101.487,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5693,0.2321,0.0,0.0,0.0,0.0,0.0,0.9758,0.0242,0.174,1.0,0.4,0.00205,0.002,0.006,0.001,893,4,Normal,normal
0.0,210.152,101.614,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5693,0.2321,0.0,0.0,0.0,0.0,0.0,0.9664,0.0336,0.211,1.0,1.3,0.00055,0.0065,0.005,0.0013,893,5,Normal,normal
0.0,213.25,100.559,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.806,0.0728,0.0,0.0,0.0,0.0,0.0,0.9769,0.0231,-1.074,1.0,2.4472,0.0013,0.04,0.0265,0.00423,894,1,Normal,normal
0.0,211.953,100.998,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.806,0.0728,0.0,0.0,0.0,0.0,0.0,0.972,0.028,0.453,1.0,2.4394,0.00175,0.019,0.0115,0.00175,894,2,Normal,normal
0.0,211.282,101.271,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.806,0.0728,0.0,0.0,0.0,0.0,0.0,0.9707,0.0293,0.463,1.0,2.4474,0.00075,0.014,0.0085,0.0062,894,3,Normal,normal
0.0,210.503,101.56,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.806,0.0728,0.0,0.0,0.0,0.0,0.0,0.9753,0.0247,0.168,1.0,1.2,0.00095,0.006,0.003,0.0016,894,4,Normal,normal
0.0,209.848,101.862,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.806,0.0728,0.0,0.0,0.0,0.0,0.0,0.9706,0.0294,0.194,1.0,1.8,0.00245,0.009,0.0055,0.0014,894,5,Normal,normal
0.0,214.522,99.31,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0537,0.1855,0.0,0.0,0.0,0.0,0.0,0.9748,0.0252,-1.054,1.0,2.3968,0.001,0.0315,0.0205,0.00013,895,1,Normal,normal
0.0,213.242,99.743,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0537,0.1855,0.0,0.0,0.0,0.0,0.0,0.976,0.024,0.451,1.0,2.2073,0.00415,0.012,0.0135,0.0033,895,2,Normal,normal
0.0,212.703,99.889,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0537,0.1855,0.0,0.0,0.0,0.0,0.0,0.9728,0.0272,0.454,1.0,2.4,0.0009,0.012,0.008,0.002,895,3,Normal,normal
0.0,211.972,100.14,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0537,0.1855,0.0,0.0,0.0,0.0,0.0,0.9752,0.0248,0.161,1.0,1.3,0.0003,0.0065,0.0025,0.0004,895,4,Normal,normal
0.0,211.353,100.415,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0537,0.1855,0.0,0.0,0.0,0.0,0.0,0.9706,0.0294,0.189,1.0,2.2,0.0021,0.011,0.007,0.0054,895,5,Normal,normal
0.0,172.442,73.662,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.2303,0.3821,0.0,0.0,0.0,0.0,0.0,0.9727,0.0273,-1.016,1.0,2.4111,0.0021,0.029,0.02,0.00217,896,1,Normal,normal
0.0,171.252,73.823,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.2303,0.3821,0.0,0.0,0.0,0.0,0.0,0.9746,0.0254,0.432,1.0,2.1,0.0013,0.0105,0.0095,0.0039,896,2,Normal,normal
